Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
2756,0.0533111713,0.0346695982,0.0443805864,0.0050227625,0.0531754285,0.0422822655,0.0311923288,0.0127272841,0.7175897446,0.0056488301
2757,0.0609778965,0.0411481808,0.0305509074,0.0313259864,0.1272826702,0.0972263314,0.1171606943,0.0179200564,0.4449553611,0.0314519155
2758,0.0610126053,0.8865458540,0.0053418418,0.0309415235,0.0034435867,0.0042133478,0.0060168668,0.0004448171,0.0006207135,0.0014188435
2759,0.0530216835,0.0207925792,0.0402079745,0.0371660659,0.4149118742,0.1533363376,0.0575092857,0.0248084681,0.1497146385,0.0485310927
2760,0.1736843965,0.7186531496,0.0165114248,0.0284237115,0.0210878384,0.0229671988,0.0113402083,0.0003509275,0.0051599078,0.0018212367
2761,0.7281445403,0.2040138219,0.0042498610,0.0316562883,0.0022772829,0.0112134029,0.0161712030,0.0006927707,0.0006023288,0.0009785003
2762,0.3960530107,0.0306957050,0.0448598753,0.0103439845,0.0752500502,0.0225710793,0.0602169053,0.1523730642,0.0095850490,0.1980512765
2763,0.5755692378,0.1243820092,0.0068262167,0.1871337153,0.0214394672,0.0080808401,0.0381522673,0.0131799486,0.0024556969,0.0227806009
2764,0.5071331704,0.0075200883,0.0032889686,0.0628001389,0.1350089134,0.0807489907,0.0447046395,0.1249692103,0.0188683081,0.0149575719
2765,0.4268109160,0.0125702625,0.0016396415,0.1195599743,0.1328328108,0.1573983369,0.0284177356,0.1062283973,0.0030516773,0.0114902475
2766,0.4703783307,0.3751668883,0.0298520313,0.0389447585,0.0323477458,0.0233920071,0.0160955899,0.0033172515,0.0071472341,0.0033581629
2767,0.7024029229,0.0392555980,0.0014941533,0.0102625816,0.1643782579,0.0188029544,0.0438270736,0.0098717659,0.0030663921,0.0066383003
2768,0.1315125094,0.1107966712,0.0036483851,0.4630487460,0.0222512278,0.0234394563,0.1916223907,0.0267174017,0.0047200686,0.0222431433
2769,0.3122974913,0.0207196805,0.0690195596,0.0362099439,0.1626089967,0.0415159288,0.0305229235,0.1261218403,0.0120465137,0.1889371215
2770,0.0338789991,0.9031305379,0.0122530355,0.0230209610,0.0029657463,0.0086049349,0.0144210820,0.0007677197,0.0002410486,0.0007159350
2771,0.6516571719,0.0991289024,0.0497316333,0.0140334214,0.0447601668,0.0246865056,0.0275131336,0.0530584717,0.0101893421,0.0252412511
2772,0.8442785727,0.0139319142,0.0017099797,0.0049464137,0.0574093970,0.0119013833,0.0265981387,0.0309725309,0.0003126133,0.0079390564
2773,0.8409293373,0.0086893078,0.0007359849,0.0041940793,0.0458064507,0.0052984732,0.0118317170,0.0711897031,0.0007668593,0.0105580874
2774,0.7871548540,0.0445765826,0.0017327108,0.0035005212,0.0602578273,0.0073287828,0.0251047400,0.0644950693,0.0017180220,0.0041308899
2775,0.8109594752,0.0422293045,0.0151017542,0.0069744621,0.0435529833,0.0089052039,0.0381133305,0.0247548492,0.0009515751,0.0084570621
2776,0.9526456322,0.0129406275,0.0019888992,0.0009400580,0.0153582772,0.0050047232,0.0073774769,0.0023626324,0.0004163046,0.0009653688
2777,0.3630820306,0.1818950733,0.0066414167,0.1097580056,0.1940902742,0.0409560782,0.0583052878,0.0072030982,0.0182736157,0.0197951196
2778,0.7103374984,0.1207120923,0.0060919823,0.0682415926,0.0087978999,0.0277250490,0.0367346453,0.0081552294,0.0020401501,0.0111638608
2779,0.6357005128,0.0527054484,0.0101607551,0.1333660229,0.0087038237,0.0797965819,0.0135934076,0.0406188827,0.0048982860,0.0204562788
2780,0.7556363407,0.1284255080,0.0068514184,0.0145857227,0.0187180031,0.0179432248,0.0350639764,0.0104133528,0.0070730524,0.0052894007
2781,0.8764852014,0.0251376203,0.0142373016,0.0016477051,0.0133747603,0.0036185979,0.0413239153,0.0139306252,0.0007618738,0.0094823991
2782,0.8773322579,0.0610311523,0.0098104538,0.0020232573,0.0225258221,0.0055333550,0.0092971410,0.0063464870,0.0005826821,0.0055173915
2783,0.2219160355,0.6366328197,0.0688693214,0.0033611634,0.0314493553,0.0049663414,0.0260076347,0.0005151724,0.0055972107,0.0006849456
2784,0.0575081546,0.8800401947,0.0088584087,0.0190299782,0.0207605543,0.0038108528,0.0078749259,0.0001502637,0.0015526070,0.0004140601
2785,0.5683686203,0.0275594288,0.0250700979,0.0174628734,0.0175875553,0.1108882225,0.0373778404,0.1061264080,0.0050997557,0.0844591976
2786,0.7959239769,0.0054764967,0.0018741280,0.0016499180,0.0539634646,0.0145054368,0.0178514533,0.0834753765,0.0034268393,0.0218529097
2787,0.4064709176,0.0934650329,0.0089704470,0.0395748701,0.2139984087,0.0650370434,0.1122154793,0.0197115553,0.0056069371,0.0349493087
2788,0.7689946813,0.0257569504,0.0022659783,0.0172814644,0.0462685476,0.0169598339,0.0322021239,0.0724017032,0.0032281379,0.0146405793
2789,0.1319238901,0.0902999906,0.0412334025,0.0203588222,0.4133725469,0.0274642581,0.0785095356,0.0094632014,0.1675795318,0.0197948209
2790,0.5660173440,0.2090113905,0.0094403539,0.0171804786,0.0250452770,0.0744176299,0.0164087370,0.0608598998,0.0066702144,0.0149486748
2791,0.3472577709,0.0066814507,0.0084695448,0.0176628002,0.1216839433,0.3369841287,0.0829315197,0.0527684198,0.0081273741,0.0174330479
2792,0.0401141337,0.0684848735,0.7487387816,0.0570993366,0.0062318123,0.0474293522,0.0090799945,0.0009594558,0.0202193772,0.0016428825
2793,0.8686614883,0.0283585654,0.0003741794,0.0052029584,0.0197865943,0.0037949750,0.0325901135,0.0370466899,0.0019426969,0.0022417391
2794,0.5281787538,0.0039957239,0.0019443082,0.0440495505,0.0335805948,0.1916485357,0.0410868722,0.1350988526,0.0029301849,0.0174866233
2795,0.7079677287,0.0112301468,0.0092742117,0.0032305970,0.0249000657,0.0317311040,0.0395903180,0.1372509346,0.0024445806,0.0323803129
2796,0.4120785527,0.0355476565,0.0163126083,0.1641861413,0.0897925395,0.0329917919,0.0682390670,0.0624224994,0.0073749687,0.1110541747
2797,0.0141906750,0.0238360822,0.3461414645,0.0098514288,0.0212173305,0.0421022206,0.0131259804,0.0012897833,0.5270564289,0.0011886058
2798,0.1333112842,0.0261251521,0.2579632842,0.0195817445,0.1532493671,0.1874319015,0.0324440112,0.0598260605,0.0998537366,0.0302134580
2799,0.7485168846,0.1087197414,0.0022838050,0.0336231449,0.0222358287,0.0114372165,0.0390892759,0.0070845985,0.0154441293,0.0115653752
2800,0.4258930142,0.1387458061,0.0933727619,0.0920937561,0.0183190410,0.0428996769,0.0507449459,0.0526340172,0.0060063673,0.0792906134
2801,0.6658716832,0.1654625295,0.0307494898,0.0181513162,0.0290540244,0.0273553154,0.0420877820,0.0078094754,0.0024970231,0.0109613610
2802,0.3343140482,0.0065827743,0.0036165687,0.0809214970,0.1457648574,0.0675499645,0.0539427719,0.1114983217,0.0121448227,0.1836643736
2803,0.4109013315,0.0391077319,0.1103985204,0.0154400508,0.0433025521,0.0558811701,0.0127007730,0.0694943456,0.2270466229,0.0157269017
2804,0.1825808654,0.0245014710,0.2533676342,0.0177463382,0.0994818208,0.1087189380,0.0706664631,0.1771685006,0.0092938273,0.0564741414
2805,0.3159986041,0.0313567334,0.0012171468,0.5348864166,0.0069154022,0.0452034919,0.0316238473,0.0195256921,0.0017893835,0.0114832820
2806,0.6227951555,0.2036932900,0.0050874374,0.0128752233,0.0301676904,0.0080651920,0.0781164251,0.0298125401,0.0056883686,0.0036986775
2807,0.8621704845,0.0237338426,0.0019680556,0.0180507040,0.0102403257,0.0234663920,0.0160722105,0.0175289727,0.0007358193,0.0260331929
2808,0.6056447607,0.0716802281,0.0013403157,0.0640381182,0.1431766803,0.0092850573,0.0675685516,0.0036011356,0.0277709739,0.0058941785
2809,0.7010886341,0.0651929431,0.0157261487,0.0455704980,0.0620244471,0.0111672061,0.0237329531,0.0115184262,0.0513396258,0.0126391178
2810,0.8890257566,0.0383808410,0.0122541701,0.0012410052,0.0159957366,0.0088047013,0.0090048749,0.0190993204,0.0005669203,0.0056266736
2811,0.2565857269,0.2747368384,0.0327575091,0.2220563130,0.0993600746,0.0862748994,0.0181612232,0.0030770189,0.0029742948,0.0040161018
2812,0.2231992689,0.0204090931,0.0217168075,0.3725391799,0.0411015895,0.0239922834,0.0253822520,0.0745626663,0.0077539829,0.1893428765
2813,0.4587228834,0.0499884953,0.0278120881,0.0100083259,0.0719346744,0.1936326197,0.0704135922,0.0301104166,0.0185840934,0.0687928110
2814,0.1684925221,0.2971311009,0.3753408556,0.0136759811,0.0277402981,0.0854985460,0.0214943613,0.0030369818,0.0045696551,0.0030196979
2815,0.3400750367,0.0439416876,0.0238398221,0.0477462240,0.3435437229,0.0794569112,0.0799832897,0.0279041484,0.0058382582,0.0076708991
2816,0.8944321935,0.0733656784,0.0005837016,0.0094411865,0.0031681852,0.0033095541,0.0130146477,0.0016418360,0.0001391236,0.0009038934
2817,0.3719810779,0.0189457904,0.0248751179,0.0879225806,0.1113842053,0.0869500429,0.0585863335,0.0770967974,0.0248082107,0.1374498435
2818,0.9588262889,0.0128027590,0.0004127700,0.0026073323,0.0091521273,0.0021520657,0.0082360270,0.0047946045,0.0001345538,0.0008814716
2819,0.2993646222,0.0500049611,0.0259550717,0.0557260441,0.0710490479,0.4574201909,0.0160016525,0.0073864028,0.0134243105,0.0036676962
2820,0.2070823689,0.4526146739,0.0461218366,0.1882311676,0.0278431301,0.0274319487,0.0274362896,0.0079489647,0.0047510852,0.0105385347
2821,0.9039161429,0.0143032696,0.0016634518,0.0095623254,0.0133146166,0.0122502400,0.0099746709,0.0336705573,0.0003567410,0.0009879845
2822,0.6931661473,0.1159699078,0.0138536817,0.0141408391,0.0395640677,0.0485791504,0.0238630781,0.0012403073,0.0440274000,0.0055954205
2823,0.1699683587,0.8147531731,0.0046906799,0.0017188481,0.0012376283,0.0004775502,0.0068709663,0.0000041904,0.0001494721,0.0001291328
2824,0.6064643730,0.0700330316,0.0030631122,0.0172995236,0.0225584210,0.0192290018,0.1076626070,0.1406194543,0.0030351207,0.0100353549
2825,0.4411476506,0.4094507677,0.0394320041,0.0040042803,0.0411356128,0.0051376610,0.0388287538,0.0125838714,0.0019218728,0.0063575253
2826,0.4066261385,0.0938262187,0.0427435587,0.1510198087,0.1330703793,0.0617766367,0.0404085239,0.0215557097,0.0075612451,0.0414117808
2827,0.8449524626,0.0496523731,0.0023148688,0.0060268062,0.0197914010,0.0167772491,0.0364010009,0.0135909527,0.0048244953,0.0056683903
2828,0.4739542490,0.0220099931,0.0111709424,0.0382940793,0.0312354612,0.0672374995,0.0704491638,0.0937267325,0.0656058654,0.1263160139
2829,0.3975500710,0.0881188983,0.0876234442,0.0646824183,0.0526449851,0.1517921864,0.0876097728,0.0351293525,0.0031105269,0.0317383444
2830,0.8682106651,0.0321343667,0.0049938445,0.0079354747,0.0177952504,0.0101748967,0.0189890161,0.0175135057,0.0006488033,0.0216041769
2831,0.2144203478,0.6155056810,0.0053371433,0.0446767973,0.0162361674,0.0746771590,0.0151173771,0.0012311838,0.0097826222,0.0030155209
2832,0.1331186947,0.0907966375,0.1326343070,0.0529036512,0.4221981858,0.0356042541,0.0486298559,0.0119260632,0.0400070854,0.0321812653
2833,0.6594618767,0.1371205549,0.0157241227,0.0939587857,0.0139577678,0.0342554868,0.0150402407,0.0097366324,0.0004407098,0.0203038223
2834,0.1715640015,0.0716724590,0.0409488288,0.3007727607,0.0473061435,0.3025338312,0.0336596547,0.0180170375,0.0052985157,0.0082267673
2835,0.6920464933,0.0745598749,0.0142642009,0.0214063419,0.0735599363,0.0074103320,0.0577611484,0.0193017863,0.0037455824,0.0359443036
2836,0.2842317844,0.4797380410,0.1031375475,0.0160242170,0.0205267437,0.0211326936,0.0382032057,0.0052824249,0.0071476423,0.0245757000
2837,0.2088875444,0.6572432038,0.0500727230,0.0304835112,0.0110791624,0.0198672191,0.0158210875,0.0016335810,0.0018811010,0.0030308668
2838,0.9696785414,0.0137494826,0.0005542436,0.0002791243,0.0080767454,0.0021197372,0.0027508154,0.0006099411,0.0002609197,0.0019204494
2839,0.5173948655,0.0384926204,0.0430014186,0.0668127431,0.0433712951,0.1111933737,0.1379149205,0.0075388150,0.0101936221,0.0240863260
2840,0.4027447839,0.0036040595,0.0093765705,0.0142227807,0.0816656757,0.1147839197,0.0648456514,0.2444369374,0.0285143805,0.0358052407
2841,0.7462119961,0.0092301237,0.0014873921,0.0111877300,0.0315163170,0.0042927615,0.0660782783,0.0492650357,0.0069614643,0.0737689011
2842,0.8647773895,0.0109647775,0.0003249432,0.0011958994,0.0195124120,0.0053944610,0.0390201011,0.0398873958,0.0004091099,0.0185135107
2843,0.5431991283,0.0225679016,0.0089336826,0.0397051425,0.0379610656,0.0527587077,0.0685588088,0.1624835254,0.0025428354,0.0612892022
2844,0.7406594122,0.0394434593,0.0021197119,0.0561559401,0.0149354295,0.1027904874,0.0181743614,0.0183454897,0.0004465759,0.0069291327
2845,0.4192019405,0.0594249931,0.0119294598,0.2912270479,0.0400452635,0.0280618371,0.1078739474,0.0207150951,0.0061181985,0.0154022171
2846,0.8380436482,0.0194836878,0.0024994371,0.0013922899,0.0084178323,0.0087854683,0.0084206274,0.1050181705,0.0018566211,0.0060822174
2847,0.4476178337,0.0218827064,0.0117916956,0.0073581154,0.0640220684,0.0160546778,0.0658358224,0.2656968530,0.0634297016,0.0363105256
2848,0.2395492517,0.1818900323,0.1009426061,0.0750985691,0.0521821962,0.2968845699,0.0226319133,0.0080329965,0.0051957963,0.0175920687
2849,0.0991349313,0.1006412292,0.0072053295,0.2318662490,0.0360782985,0.4617630712,0.0469947788,0.0078226574,0.0004655905,0.0080278645
2850,0.8920275962,0.0430405385,0.0076001336,0.0032839980,0.0136972826,0.0131728016,0.0138528968,0.0039029033,0.0072580605,0.0021637890
2851,0.2065171208,0.5216367816,0.1371120188,0.0187687140,0.0068819591,0.0677391976,0.0143267286,0.0046210516,0.0167221142,0.0056743136
2852,0.7623249814,0.1927253050,0.0017866038,0.0018315389,0.0177308187,0.0032393603,0.0163069768,0.0020292125,0.0005314679,0.0014937349
2853,0.5502718294,0.0158444719,0.0570278003,0.0039072907,0.0783020734,0.0322357004,0.0597993586,0.1543997361,0.0021306920,0.0460810472
2854,0.3686990836,0.0202920420,0.0050343928,0.0136149204,0.1221435468,0.0794886812,0.0374996120,0.2650355814,0.0038508071,0.0843413328
2855,0.6087979778,0.0121577136,0.0019833108,0.0117109778,0.0764414125,0.1093148176,0.0425942326,0.1252318349,0.0036132022,0.0081545201
2856,0.3909254824,0.2289733168,0.0317954321,0.0431655577,0.1421933164,0.0608463007,0.0280697114,0.0487682128,0.0112230649,0.0140396047
2857,0.9772173714,0.0047563093,0.0004399743,0.0006890038,0.0077281376,0.0002771648,0.0043486218,0.0031843919,0.0000797329,0.0012792922
2858,0.2275995944,0.4878951727,0.0502221548,0.0348559315,0.0141377380,0.0224754789,0.1026818048,0.0028048531,0.0078418644,0.0494854074
2859,0.7654516855,0.0453148081,0.0046483006,0.0096485782,0.0157013396,0.0091244956,0.0245754911,0.0352442641,0.0014474282,0.0888436091
2860,0.5004822609,0.0098978966,0.0013033008,0.0023621369,0.0414760527,0.0046334996,0.0205040332,0.4049820284,0.0021231112,0.0122356796
2861,0.6867815581,0.1281665965,0.0034311746,0.0079487180,0.0048365865,0.0041873916,0.0311123169,0.1085827105,0.0003704092,0.0245825381
2862,0.1250273410,0.8434473429,0.0062782421,0.0029797000,0.0013491366,0.0018422902,0.0153320675,0.0008103972,0.0001962809,0.0027372017
2863,0.9467127172,0.0102675393,0.0038154095,0.0021771684,0.0118247530,0.0082373890,0.0079474868,0.0066216283,0.0002527717,0.0021431368
2864,0.0608200887,0.0873227361,0.0247107675,0.0026329718,0.0166478608,0.0266138385,0.0157967971,0.0024774612,0.7545473590,0.0084301192
2865,0.0970992923,0.0074963749,0.0029838262,0.0076664411,0.0729348633,0.0410265884,0.0256441741,0.6584400328,0.0091550341,0.0775533729
2866,0.0654068583,0.0313052573,0.0233400849,0.4601994198,0.0438809549,0.2842616302,0.0504406588,0.0197258389,0.0059404559,0.0154988411
2867,0.4449961844,0.3203585652,0.0077366856,0.0736586558,0.0149204119,0.0774777237,0.0198312210,0.0100295553,0.0040687471,0.0269222501
2868,0.2704858805,0.2970928071,0.0439271660,0.0239999535,0.0199162541,0.0940611171,0.0368327899,0.0313593546,0.1658548934,0.0164697839
2869,0.6469049828,0.1601336876,0.0153257912,0.0638641335,0.0079605774,0.0131490927,0.0626398877,0.0057039113,0.0084174609,0.0159004748
2870,0.1829080151,0.5488612444,0.1103112002,0.0056442290,0.0121310547,0.0597286289,0.0210286405,0.0047578533,0.0446726595,0.0099564744
2871,0.7576425872,0.1164072289,0.0014830661,0.0056923690,0.0063752653,0.0149911487,0.0124542994,0.0802849792,0.0004081753,0.0042608810
2872,0.9556562751,0.0216290419,0.0018344072,0.0018659358,0.0074326124,0.0017653377,0.0068533152,0.0022106057,0.0003846306,0.0003678384
2873,0.8781651752,0.0395890820,0.0044060396,0.0055527805,0.0324923710,0.0120691222,0.0133813103,0.0082358442,0.0007122654,0.0053960096
2874,0.0753275358,0.0538394362,0.7802420170,0.0020627374,0.0149349577,0.0064604676,0.0249679021,0.0049036765,0.0112609051,0.0260003646
2875,0.1779527644,0.1652479408,0.0108757736,0.5089761953,0.0727133754,0.0246128566,0.0301137739,0.0022928006,0.0008438569,0.0063706626
2876,0.6199316253,0.3547437996,0.0062022875,0.0019233835,0.0017788015,0.0004797856,0.0112501741,0.0012975208,0.0000799536,0.0023126685
2877,0.4600382385,0.2400825499,0.0053142304,0.1270445587,0.0573142275,0.0259913759,0.0626786944,0.0072496931,0.0045953816,0.0096910501
2878,0.8782896073,0.0424729403,0.0043330946,0.0073761738,0.0072971101,0.0064942675,0.0461592636,0.0031128589,0.0011439553,0.0033207285
2879,0.4466656487,0.4176787676,0.0281749334,0.0083011214,0.0469036945,0.0149089580,0.0297814372,0.0006173139,0.0034181192,0.0035500061
2880,0.9086038484,0.0396130115,0.0013558983,0.0049040736,0.0189244441,0.0044536888,0.0160216146,0.0036148394,0.0004761060,0.0020324753
2881,0.8588013631,0.0182557342,0.0018355080,0.0008679399,0.0110477995,0.0019291687,0.0203499307,0.0775363128,0.0008021202,0.0085741230
2882,0.7568073411,0.0084510213,0.1111035077,0.0184338579,0.0366147533,0.0325501348,0.0061139837,0.0153884943,0.0020397403,0.0124971656
2883,0.1243036546,0.7336733223,0.0161285409,0.0273136002,0.0467666231,0.0129455583,0.0295372449,0.0007165148,0.0061958764,0.0024190645
2884,0.0588967076,0.0199369921,0.7802885425,0.0113024266,0.0148921310,0.0436166989,0.0132375184,0.0071444855,0.0491844749,0.0015000224
2885,0.1982378690,0.3927720746,0.0218279867,0.2109732608,0.0203061012,0.0249473723,0.0292699303,0.0548917984,0.0070869597,0.0396866472
2886,0.9376347257,0.0304473633,0.0016503495,0.0032065036,0.0062945540,0.0034705593,0.0101598105,0.0015319244,0.0004515950,0.0051526147
2887,0.7932206594,0.0415380966,0.0375185789,0.0061682059,0.0415135127,0.0281838130,0.0257054154,0.0161584075,0.0009600410,0.0090332695
2888,0.8048878346,0.0118489113,0.0037955571,0.0080942015,0.0129091195,0.0098968921,0.0070731289,0.1244119330,0.0081440942,0.0089383276
2889,0.2097751509,0.0675065222,0.0041982067,0.3215979448,0.0363318188,0.2170720427,0.0395546507,0.0633157154,0.0222944443,0.0183535035
2890,0.9694534067,0.0096564907,0.0013400049,0.0039083476,0.0057084509,0.0035278163,0.0031216614,0.0017507310,0.0002194234,0.0013136670
2891,0.2533587945,0.0077955846,0.0381897330,0.0259569586,0.0480069625,0.3098005904,0.0419941065,0.1889318452,0.0075779168,0.0783875078
2892,0.4005649510,0.4165745196,0.1165190163,0.0123878895,0.0173182832,0.0118528614,0.0185270104,0.0011697592,0.0024610045,0.0026247050
2893,0.9568693843,0.0084677167,0.0000448839,0.0084698223,0.0136515966,0.0014711687,0.0051898427,0.0041347840,0.0003167064,0.0013840944
2894,0.5595513993,0.0442064866,0.0208797357,0.1284311620,0.0139921611,0.1234054412,0.0100118781,0.0664028685,0.0026517329,0.0304671345
2895,0.1186475131,0.0396476300,0.0433898963,0.0110630451,0.1879046683,0.0833610070,0.0841590739,0.0362167250,0.3716208675,0.0239895737
2896,0.7107450955,0.1017203873,0.0012797297,0.1110836788,0.0210686070,0.0134895093,0.0212848238,0.0099593156,0.0015663482,0.0078025048
2897,0.2441854854,0.1343336228,0.0051613468,0.1712034890,0.0378788671,0.0161217212,0.0963368858,0.1559906005,0.0252616565,0.1135263250
2898,0.1429559513,0.1083973003,0.0153720629,0.4187180795,0.1147290081,0.0120447651,0.0708151582,0.0388772933,0.0117226500,0.0663677314
